name,sex,age,height,weight,bmi,country,year,season,city,sport,medal
Bruno Oscar Schmidt,M,29.0,185.0,87.0,25.42,Brazil,2016,Summer,Rio de Janeiro,Beach Volleyball,Gold
Hubertus Schmidt,M,44.0,183.0,78.0,23.29,Germany,2004,Summer,Athina,Equestrianism,Gold
Richard Schmidt,M,25.0,191.0,87.0,23.85,Germany,2012,Summer,London,Rowing,Gold
Richard Schmidt,M,29.0,191.0,87.0,23.85,Germany,2016,Summer,Rio de Janeiro,Rowing,Silver
Sophie Diana Schmidt,F,24.0,172.0,71.0,24.0,Canada,2012,Summer,London,Football,Bronze
Sophie Diana Schmidt,F,28.0,172.0,71.0,24.0,Canada,2016,Summer,Rio de Janeiro,Football,Bronze
Allison Rodgers Schmitt,F,18.0,185.0,75.0,21.91,United States of America,2008,Summer,Beijing,Swimming,Bronze
Allison Rodgers Schmitt,F,22.0,185.0,75.0,21.91,United States of America,2012,Summer,London,Swimming,Gold
Allison Rodgers Schmitt,F,22.0,185.0,75.0,21.91,United States of America,2012,Summer,London,Swimming,Silver
Allison Rodgers Schmitt,F,22.0,185.0,75.0,21.91,United States of America,2012,Summer,London,Swimming,Bronze
Allison Rodgers Schmitt,F,22.0,185.0,75.0,21.91,United States of America,2012,Summer,London,Swimming,Gold
Allison Rodgers Schmitt,F,22.0,185.0,75.0,21.91,United States of America,2012,Summer,London,Swimming,Gold
Allison Rodgers Schmitt,F,26.0,185.0,75.0,21.91,United States of America,2016,Summer,Rio de Janeiro,Swimming,Silver
Allison Rodgers Schmitt,F,26.0,185.0,75.0,21.91,United States of America,2016,Summer,Rio de Janeiro,Swimming,Gold
Martin Schmitt,M,24.0,181.0,65.0,19.84,Germany,2002,Winter,Salt Lake City,Ski Jumping,Gold
Martin Schmitt,M,32.0,181.0,65.0,19.84,Germany,2010,Winter,Vancouver,Ski Jumping,Silver
Dorothee Schneider (-Krumhoff),F,43.0,169.0,63.0,22.06,Germany,2012,Summer,London,Equestrianism,Silver
Dorothee Schneider (-Krumhoff),F,47.0,169.0,63.0,22.06,Germany,2016,Summer,Rio de Janeiro,Equestrianism,Gold
Anja Schneiderheinze (-Stckel),F,27.0,169.0,79.0,27.66,Germany,2006,Winter,Torino,Bobsleigh,Gold
"Matthew Roman ""Matt"" Schnobrich",M,29.0,196.0,93.0,24.21,United States of America,2008,Summer,Beijing,Rowing,Bronze
Philipp Schoch,M,22.0,183.0,95.0,28.37,Switzerland,2002,Winter,Salt Lake City,Snowboarding,Gold
Philipp Schoch,M,26.0,183.0,95.0,28.37,Switzerland,2006,Winter,Torino,Snowboarding,Gold
Simon Schoch,M,27.0,184.0,85.0,25.11,Switzerland,2006,Winter,Torino,Snowboarding,Silver
"Jonathan Michael ""Jon"" Schofield",M,27.0,182.0,80.0,24.15,United Kingdom,2012,Summer,London,Canoeing,Bronze
"Jonathan Michael ""Jon"" Schofield",M,31.0,182.0,80.0,24.15,United Kingdom,2016,Summer,Rio de Janeiro,Canoeing,Silver
Lena Schneborn,F,22.0,179.0,60.0,18.73,Germany,2008,Summer,Beijing,Modern Pentathlon,Gold
Rainer Schnfelder,M,28.0,176.0,88.0,28.41,Austria,2006,Winter,Torino,Alpine Skiing,Bronze
Rainer Schnfelder,M,28.0,176.0,88.0,28.41,Austria,2006,Winter,Torino,Alpine Skiing,Bronze
Lauritz Schoof,M,21.0,195.0,98.0,25.77,Germany,2012,Summer,London,Rowing,Gold
Lauritz Schoof,M,25.0,195.0,98.0,25.77,Germany,2016,Summer,Rio de Janeiro,Rowing,Gold
"Johanna Dorotheo Maria ""Janneke"" Schopman",F,27.0,168.0,65.0,23.03,Netherlands,2004,Summer,Athina,Hockey,Silver
"Johanna Dorotheo Maria ""Janneke"" Schopman",F,31.0,168.0,65.0,23.03,Netherlands,2008,Summer,Beijing,Hockey,Gold
Olivia Alma Charlotta Schough,F,25.0,172.0,60.0,20.28,Sweden,2016,Summer,Rio de Janeiro,Football,Silver
Dirk Schrade,M,34.0,183.0,68.0,20.31,Germany,2012,Summer,London,Equestrianism,Gold
Hinkelien Schreuder,F,24.0,179.0,61.0,19.04,Netherlands,2008,Summer,Beijing,Swimming,Gold
Hinkelien Schreuder,F,28.0,179.0,61.0,19.04,Netherlands,2012,Summer,London,Swimming,Silver
Anne Schrder,F,21.0,170.0,58.0,20.07,Germany,2016,Summer,Rio de Janeiro,Hockey,Bronze
Gerco Bernardus Schrder,M,33.0,165.0,71.0,26.08,Netherlands,2012,Summer,London,Equestrianism,Silver
Gerco Bernardus Schrder,M,33.0,165.0,71.0,26.08,Netherlands,2012,Summer,London,Equestrianism,Silver
Grant Luke Schubert,M,24.0,180.0,82.0,25.31,Australia,2004,Summer,Athina,Hockey,Gold
Grant Luke Schubert,M,28.0,180.0,82.0,25.31,Australia,2008,Summer,Beijing,Hockey,Bronze
Bill Schuffenhauer,M,28.0,183.0,100.0,29.86,United States of America,2002,Winter,Salt Lake City,Bobsleigh,Silver
Brengre Simone Rolande Schuh,F,24.0,164.0,53.0,19.71,France,2008,Summer,Beijing,Archery,Bronze
Almuth Schult,F,25.0,180.0,71.0,21.91,Germany,2016,Summer,Rio de Janeiro,Football,Gold
Christian Schulte,M,28.0,196.0,92.0,23.95,Germany,2004,Summer,Athina,Hockey,Bronze
Karl Schulze,M,24.0,190.0,100.0,27.7,Germany,2012,Summer,London,Rowing,Gold
Karl Schulze,M,28.0,190.0,100.0,27.7,Germany,2016,Summer,Rio de Janeiro,Rowing,Gold
Ralf Schumann,M,42.0,167.0,73.0,26.18,Germany,2004,Summer,Athina,Shooting,Gold
Ralf Schumann,M,46.0,167.0,73.0,26.18,Germany,2008,Summer,Beijing,Shooting,Silver
Simon Schrch,M,25.0,186.0,75.0,21.68,Switzerland,2016,Summer,Rio de Janeiro,Rowing,Gold
Niklaus Schurtenberger,M,40.0,188.0,84.0,23.77,Switzerland,2008,Summer,Beijing,Equestrianism,Bronze
Nino Schurter,M,22.0,173.0,68.0,22.72,Switzerland,2008,Summer,Beijing,Cycling,Bronze
Nino Schurter,M,26.0,173.0,68.0,22.72,Switzerland,2012,Summer,London,Cycling,Silver
Nino Schurter,M,30.0,173.0,68.0,22.72,Switzerland,2016,Summer,Rio de Janeiro,Cycling,Gold
Rainer Schttler,M,28.0,180.0,70.0,21.6,Germany,2004,Summer,Athina,Tennis,Silver
Lisa Schtze,F,19.0,172.0,61.0,20.62,Germany,2016,Summer,Rio de Janeiro,Hockey,Bronze
"Andreas ""Andi"" Schwaller",M,31.0,174.0,72.0,23.78,Switzerland,2002,Winter,Salt Lake City,Curling,Bronze
Christof Schwaller,M,35.0,179.0,89.0,27.78,Switzerland,2002,Winter,Salt Lake City,Curling,Bronze
Christian Schwarzer,M,34.0,196.0,100.0,26.03,Germany,2004,Summer,Athina,Handball,Silver
Lilli Schwarzkopf,F,28.0,174.0,65.0,21.47,Germany,2012,Summer,London,Athletics,Silver
Alex Schwazer,M,23.0,185.0,73.0,21.33,Italy,2008,Summer,Beijing,Athletics,Gold
Pius Schwizer,M,45.0,175.0,65.0,21.22,Switzerland,2008,Summer,Beijing,Equestrianism,Bronze
Luis Alberto Scola Balvoa,M,24.0,206.0,108.0,25.45,Argentina,2004,Summer,Athina,Basketball,Gold
Luis Alberto Scola Balvoa,M,28.0,206.0,108.0,25.45,Argentina,2008,Summer,Beijing,Basketball,Bronze
Hugo Ariel Sconochini,M,33.0,193.0,96.0,25.77,Argentina,2004,Summer,Athina,Basketball,Gold
Callum Scotson,M,19.0,184.0,77.0,22.74,Australia,2016,Summer,Rio de Janeiro,Cycling,Silver
"Rebecca ""Beckie"" Scott (-Wadsworth)",F,27.0,171.0,64.0,21.89,Canada,2002,Winter,Salt Lake City,Cross Country Skiing,Gold
"Rebecca ""Beckie"" Scott (-Wadsworth)",F,31.0,171.0,64.0,21.89,Canada,2006,Winter,Torino,Cross Country Skiing,Silver
Coleman Lewis Scott,M,26.0,173.0,60.0,20.05,United States of America,2012,Summer,London,Wrestling,Bronze
Desiree Rose Marie Scott,F,24.0,160.0,62.0,24.22,Canada,2012,Summer,London,Football,Bronze
Desiree Rose Marie Scott,F,29.0,160.0,62.0,24.22,Canada,2016,Summer,Rio de Janeiro,Football,Bronze
Duncan William MacNaughton Scott,M,19.0,190.0,72.0,19.94,United Kingdom,2016,Summer,Rio de Janeiro,Swimming,Silver
Duncan William MacNaughton Scott,M,19.0,190.0,72.0,19.94,United Kingdom,2016,Summer,Rio de Janeiro,Swimming,Silver
Giles Lyndon Scott,M,29.0,197.0,95.0,24.48,United Kingdom,2016,Summer,Rio de Janeiro,Sailing,Gold
"Stephen ""Steve"" Scott",M,31.0,172.0,84.0,28.39,United Kingdom,2016,Summer,Rio de Janeiro,Shooting,Bronze
Danielle Raquel Scott-Arruda,F,35.0,188.0,85.0,24.05,United States of America,2008,Summer,Beijing,Volleyball,Silver
Danielle Raquel Scott-Arruda,F,39.0,188.0,85.0,24.05,United States of America,2012,Summer,London,Volleyball,Silver
Rebecca Scown,F,28.0,178.0,70.0,22.09,New Zealand,2012,Summer,London,Rowing,Bronze
Rebecca Scown,F,32.0,178.0,70.0,22.09,New Zealand,2016,Summer,Rio de Janeiro,Rowing,Silver
"Jennifer ""Jenni"" Screen (-Mottram)",F,26.0,180.0,69.0,21.3,Australia,2008,Summer,Beijing,Basketball,Silver
"Jennifer ""Jenni"" Screen (-Mottram)",F,30.0,180.0,69.0,21.3,Australia,2012,Summer,London,Basketball,Bronze
Antonio Scull Hernndez,M,38.0,195.0,96.0,25.25,Cuba,2004,Summer,Athina,Baseball,Gold
Giuseppe Sculli,M,23.0,180.0,78.0,24.07,Italy,2004,Summer,Athina,Football,Bronze
Briana Collette Scurry,F,32.0,175.0,68.0,22.2,United States of America,2004,Summer,Athina,Football,Gold
Brent Seabrook,M,24.0,190.0,100.0,27.7,Canada,2010,Winter,Vancouver,Ice Hockey,Gold
"Gregory Mark Pascoe ""Greg"" Searle",M,40.0,196.0,100.0,26.03,United Kingdom,2012,Summer,London,Rowing,Bronze
Roman ebrle,M,29.0,186.0,88.0,25.44,Czechia,2004,Summer,Athina,Athletics,Gold
Erik Daniel Sedin,M,25.0,185.0,85.0,24.84,Sweden,2006,Winter,Torino,Ice Hockey,Gold
Erik Daniel Sedin,M,33.0,185.0,85.0,24.84,Sweden,2014,Winter,Sochi,Ice Hockey,Silver
Lars Henrik Sedin,M,25.0,188.0,87.0,24.62,Sweden,2006,Winter,Torino,Ice Hockey,Gold
Anna Sergeyevna Sedoykina,F,32.0,184.0,74.0,21.86,Russia,2016,Summer,Rio de Janeiro,Handball,Gold
Emily Jane Seebohm,F,16.0,180.0,70.0,21.6,Australia,2008,Summer,Beijing,Swimming,Gold
Emily Jane Seebohm,F,20.0,180.0,70.0,21.6,Australia,2012,Summer,London,Swimming,Gold
Emily Jane Seebohm,F,20.0,180.0,70.0,21.6,Australia,2012,Summer,London,Swimming,Silver
Emily Jane Seebohm,F,20.0,180.0,70.0,21.6,Australia,2012,Summer,London,Swimming,Silver
Emily Jane Seebohm,F,24.0,180.0,70.0,21.6,Australia,2016,Summer,Rio de Janeiro,Swimming,Silver
Denis efik,M,27.0,198.0,115.0,29.33,Serbia,2004,Summer,Athina,Water Polo,Silver
Denis efik,M,31.0,198.0,115.0,29.33,Serbia,2008,Summer,Beijing,Water Polo,Bronze
Sara Caroline Seger,F,31.0,176.0,62.0,20.02,Sweden,2016,Summer,Rio de Janeiro,Football,Silver
Guenter H. Seidel,M,43.0,187.0,79.0,22.59,United States of America,2004,Summer,Athina,Equestrianism,Bronze
Melissa Seidemann,F,22.0,183.0,104.0,31.05,United States of America,2012,Summer,London,Water Polo,Gold
Melissa Seidemann,F,26.0,183.0,104.0,31.05,United States of America,2016,Summer,Rio de Janeiro,Water Polo,Gold
Dominic Seiterle,M,32.0,193.0,93.0,24.97,Canada,2008,Summer,Beijing,Rowing,Gold
Jasna ekari (Brajkovi-),F,38.0,175.0,70.0,22.86,Serbia,2004,Summer,Athina,Shooting,Silver
Kazuto Seki,M,28.0,167.0,58.0,20.8,Japan,2004,Summer,Athina,Sailing,Bronze
Teemu Ilmari Selnne,M,35.0,182.0,91.0,27.47,Finland,2006,Winter,Torino,Ice Hockey,Silver
Teemu Ilmari Selnne,M,39.0,182.0,91.0,27.47,Finland,2010,Winter,Vancouver,Ice Hockey,Bronze
Teemu Ilmari Selnne,M,43.0,182.0,91.0,27.47,Finland,2014,Winter,Sochi,Ice Hockey,Bronze
Rzvan Dorin elariu,M,20.0,173.0,73.0,24.39,Romania,2004,Summer,Athina,Gymnastics,Bronze
Aleksey Nikolayevich Seliverstov,M,29.0,182.0,94.0,28.38,Russia,2006,Winter,Torino,Bobsleigh,Silver
Davie Selke,M,21.0,192.0,82.0,22.24,Germany,2016,Summer,Rio de Janeiro,Football,Silver
Linda Birgitta Sembrant,F,29.0,175.0,67.0,21.88,Sweden,2016,Summer,Rio de Janeiro,Football,Silver
"Valentyna Oleksandrivna ""Valj"" Semerenko",F,28.0,161.0,54.0,20.83,Ukraine,2014,Winter,Sochi,Biathlon,Gold
"Viktoriya Oleksandrivna ""Vita"" Semerenko",F,28.0,162.0,58.0,22.1,Ukraine,2014,Winter,Sochi,Biathlon,Bronze
"Viktoriya Oleksandrivna ""Vita"" Semerenko",F,28.0,162.0,58.0,22.1,Ukraine,2014,Winter,Sochi,Biathlon,Gold
Mikhail Vladimirovich Semyonov,M,24.0,168.0,66.0,23.38,Belarus,2008,Summer,Beijing,Wrestling,Bronze
Mingiyan Arturovich Semyonov,M,22.0,155.0,55.0,22.89,Russia,2012,Summer,London,Wrestling,Bronze
Sergey Viktorovich Semyonov,M,20.0,187.0,130.0,37.18,Russia,2016,Summer,Rio de Janeiro,Wrestling,Bronze
Anna Sergeyevna Sen,F,25.0,186.0,81.0,23.41,Russia,2016,Summer,Rio de Janeiro,Handball,Gold
Peter Sendel,M,29.0,180.0,73.0,22.53,Germany,2002,Winter,Salt Lake City,Biathlon,Silver
Alessandra Sensini,F,34.0,170.0,55.0,19.03,Italy,2004,Summer,Athina,Sailing,Bronze
Alessandra Sensini,F,38.0,170.0,55.0,19.03,Italy,2008,Summer,Beijing,Sailing,Silver
Seo Ho-Jin,M,22.0,176.0,65.0,20.98,South Korea,2006,Winter,Torino,Short Track Speed Skating,Gold
Seog Eun-Mi,F,27.0,168.0,60.0,21.26,South Korea,2004,Summer,Athina,Table Tennis,Silver
Seong Si-Baek,M,22.0,178.0,65.0,20.52,South Korea,2010,Winter,Vancouver,Short Track Speed Skating,Silver
Seong Si-Baek,M,22.0,178.0,65.0,20.52,South Korea,2010,Winter,Vancouver,Short Track Speed Skating,Silver
Andriy Viktorovych Serdinov,M,21.0,186.0,77.0,22.26,Ukraine,2004,Summer,Athina,Swimming,Bronze
Oleksandr Oleksiyovych Serdiuk,M,26.0,183.0,81.0,24.19,Ukraine,2004,Summer,Athina,Archery,Bronze
Jesse Harold Sergent,M,20.0,188.0,78.0,22.07,New Zealand,2008,Summer,Beijing,Cycling,Bronze
Jesse Harold Sergent,M,24.0,188.0,78.0,22.07,New Zealand,2012,Summer,London,Cycling,Bronze
Karine Sergerie,F,23.0,165.0,64.5,23.69,Canada,2008,Summer,Beijing,Taekwondo,Silver
Kelsey Serwa,F,24.0,168.0,62.0,21.97,Canada,2014,Winter,Sochi,Freestyle Skiing,Silver
Lauren Marie Sesselmann,F,28.0,173.0,71.0,23.72,Canada,2012,Summer,London,Football,Bronze
Anelo etka,M,30.0,186.0,87.0,25.15,Croatia,2016,Summer,Rio de Janeiro,Water Polo,Silver
Daiya Seto,M,22.0,174.0,72.0,23.78,Japan,2016,Summer,Rio de Janeiro,Swimming,Bronze
Karolina Andreyevna Sevastyanova,F,17.0,173.0,51.0,17.04,Russia,2012,Summer,London,Rhythmic Gymnastics,Gold
"Kimberly Lyda ""Kim"" Severson (Vinoski-)",F,30.0,160.0,54.0,21.09,United States of America,2004,Summer,Athina,Equestrianism,Silver
"Kimberly Lyda ""Kim"" Severson (Vinoski-)",F,30.0,160.0,54.0,21.09,United States of America,2004,Summer,Athina,Equestrianism,Bronze
Maksim Andreyevich Shabalin,M,28.0,183.0,76.0,22.69,Russia,2010,Winter,Vancouver,Figure Skating,Bronze
Marina Vladimirovna Shainova,F,22.0,156.0,58.0,23.83,Russia,2008,Summer,Beijing,Weightlifting,Silver
Xiaona Shan,F,33.0,165.0,54.0,19.83,Germany,2016,Summer,Rio de Janeiro,Table Tennis,Silver
Brendan Frederick Shanahan,M,33.0,191.0,100.0,27.41,Canada,2002,Winter,Salt Lake City,Ice Hockey,Gold
Aida Vladimirovna Shanayeva,F,22.0,173.0,63.0,21.05,Russia,2008,Summer,Beijing,Fencing,Gold
Aida Vladimirovna Shanayeva,F,26.0,173.0,63.0,21.05,Russia,2012,Summer,London,Fencing,Silver
Shang Chunsong,F,20.0,143.0,34.0,16.63,China,2016,Summer,Rio de Janeiro,Gymnastics,Bronze
Eric Lee Shanteau,M,28.0,188.0,80.0,22.63,United States of America,2012,Summer,London,Swimming,Gold
Leonid Anatoliyovych Shaposhnykov,M,34.0,192.0,94.0,25.5,Ukraine,2004,Summer,Athina,Rowing,Bronze
Mariya Yuryevna Sharapova,F,25.0,188.0,59.0,16.69,Russia,2012,Summer,London,Tennis,Silver
Sergey Aleksandrovich Sharikov,M,30.0,182.0,78.0,23.55,Russia,2004,Summer,Athina,Fencing,Bronze
Doug Sharp,M,32.0,178.0,93.0,29.35,United States of America,2002,Winter,Salt Lake City,Bobsleigh,Bronze
Patrick Sharp,M,32.0,185.0,89.0,26.0,Canada,2014,Winter,Sochi,Ice Hockey,Gold
Bryony Elisabeth Shaw,F,25.0,166.0,60.0,21.77,United Kingdom,2008,Summer,Beijing,Sailing,Bronze
Tatyana Nikolayevna Shchyegoleva,F,22.0,195.0,65.0,17.09,Russia,2004,Summer,Athina,Basketball,Bronze
Tatyana Nikolayevna Shchyegoleva,F,26.0,195.0,65.0,17.09,Russia,2008,Summer,Beijing,Basketball,Bronze
"James Edmund ""Jim"" Shea, Jr.",M,33.0,180.0,82.0,25.31,United States of America,2002,Winter,Salt Lake City,Skeleton,Gold
Sheilla Tavares de Castro Blassioli,F,25.0,185.0,65.0,18.99,Brazil,2008,Summer,Beijing,Volleyball,Gold
Sheilla Tavares de Castro Blassioli,F,29.0,185.0,65.0,18.99,Brazil,2012,Summer,London,Volleyball,Gold
Shelda Kelly Bruno Bede,F,31.0,165.0,59.0,21.67,Brazil,2004,Summer,Athina,Beach Volleyball,Silver
Taras Oleksandrovych Shelestiuk,M,26.0,179.0,69.0,21.53,Ukraine,2012,Summer,London,Boxing,Bronze
Yana Volodymyrivna Shemiakina,F,26.0,168.0,60.0,21.26,Ukraine,2012,Summer,London,Fencing,Gold
Shen Xue,F,23.0,160.0,45.0,17.58,China,2002,Winter,Salt Lake City,Figure Skating,Bronze
Shen Xue,F,27.0,160.0,45.0,17.58,China,2006,Winter,Torino,Figure Skating,Bronze
Shen Xue,F,31.0,160.0,45.0,17.58,China,2010,Winter,Vancouver,Figure Skating,Gold
Marina Igorevna Sheshenina,F,19.0,181.0,62.0,18.92,Russia,2004,Summer,Athina,Volleyball,Silver
Liudmyla Dmytrivna Shevchenko,F,34.0,183.0,90.0,26.87,Ukraine,2004,Summer,Athina,Handball,Bronze
Tammy Lee Shewchuk (-Dryden),F,24.0,163.0,60.0,22.58,Canada,2002,Winter,Salt Lake City,Ice Hockey,Gold
Kyle Keith Shewfelt,M,22.0,164.0,61.0,22.68,Canada,2004,Summer,Athina,Gymnastics,Gold
Shi Jinglin,F,23.0,175.0,68.0,22.2,China,2016,Summer,Rio de Janeiro,Swimming,Bronze
Shi Jingnan,M,19.0,175.0,66.0,21.55,China,2014,Winter,Sochi,Short Track Speed Skating,Bronze
Shi Tingmao,F,24.0,159.0,52.0,20.57,China,2016,Summer,Rio de Janeiro,Diving,Gold
Shi Tingmao,F,24.0,159.0,52.0,20.57,China,2016,Summer,Rio de Janeiro,Diving,Gold
Shi Zhiyong,M,22.0,168.0,70.0,24.8,China,2016,Summer,Rio de Janeiro,Weightlifting,Gold
Shi Zhiyong,M,24.0,160.0,69.0,26.95,China,2004,Summer,Athina,Weightlifting,Gold
Ai Shibata,F,22.0,176.0,63.0,20.34,Japan,2004,Summer,Athina,Swimming,Gold
Claressa Maria Shields,F,17.0,175.0,75.0,24.49,United States of America,2012,Summer,London,Boxing,Gold
Claressa Maria Shields,F,21.0,175.0,75.0,24.49,United States of America,2016,Summer,Rio de Janeiro,Boxing,Gold
"Thomas Allen ""Tom"" Shields",M,25.0,193.0,86.0,23.09,United States of America,2016,Summer,Rio de Janeiro,Swimming,Gold
Mikaela Pauline Shiffrin,F,18.0,170.0,64.0,22.15,United States of America,2014,Winter,Sochi,Alpine Skiing,Gold
Yekaterina Vladimirovna Shikhova,F,28.0,172.0,63.0,21.3,Russia,2014,Winter,Sochi,Speed Skating,Bronze
Shim Seok-Hui,F,17.0,173.0,56.0,18.71,South Korea,2014,Winter,Sochi,Short Track Speed Skating,Bronze
Shim Seok-Hui,F,17.0,173.0,56.0,18.71,South Korea,2014,Winter,Sochi,Short Track Speed Skating,Silver
Shim Seok-Hui,F,17.0,173.0,56.0,18.71,South Korea,2014,Winter,Sochi,Short Track Speed Skating,Gold
Brian Lee Shimer,M,39.0,180.0,86.0,26.54,United States of America,2002,Winter,Salt Lake City,Bobsleigh,Bronze
Hiroyasu Shimizu,M,27.0,162.0,70.0,26.67,Japan,2002,Winter,Salt Lake City,Speed Skating,Silver
Naoyuki Shimizu,M,28.0,180.0,83.0,25.62,Japan,2004,Summer,Athina,Baseball,Bronze
Reruhi Shimizu,M,20.0,172.0,59.0,19.94,Japan,2014,Winter,Sochi,Ski Jumping,Bronze
Satoshi Shimizu,M,26.0,179.0,60.0,18.73,Japan,2012,Summer,London,Boxing,Bronze
Shin Seung-Chan,F,21.0,173.0,70.0,23.39,South Korea,2016,Summer,Rio de Janeiro,Badminton,Bronze
Risa Shinnabe,F,22.0,173.0,66.0,22.05,Japan,2012,Summer,London,Volleyball,Bronze
Nataliya Borisovna Shipilova,F,28.0,184.0,83.0,24.52,Russia,2008,Summer,Beijing,Handball,Silver
Anton Vladimirovich Shipulin,M,22.0,185.0,82.0,23.96,Russia,2010,Winter,Vancouver,Biathlon,Bronze
Anton Vladimirovich Shipulin,M,26.0,185.0,82.0,23.96,Russia,2014,Winter,Sochi,Biathlon,Gold
Kenzo Shirai,M,19.0,162.0,51.0,19.43,Japan,2016,Summer,Rio de Janeiro,Gymnastics,Gold
Kenzo Shirai,M,19.0,162.0,51.0,19.43,Japan,2016,Summer,Rio de Janeiro,Gymnastics,Bronze
Alla Anatolyevna Shishkina,F,22.0,170.0,54.0,18.69,Russia,2012,Summer,London,Synchronized Swimming,Gold
Alla Anatolyevna Shishkina,F,27.0,170.0,54.0,18.69,Russia,2016,Summer,Rio de Janeiro,Synchronized Swimming,Gold
Marina Ivanovna Shkermankova,F,22.0,161.0,69.0,26.62,Belarus,2012,Summer,London,Weightlifting,Bronze
Svetlana Vladimirovna Shkolina,F,26.0,187.0,66.0,18.87,Russia,2012,Summer,London,Athletics,Bronze
Darya Valeryevna Shkurikhina,F,17.0,176.0,56.0,18.08,Russia,2008,Summer,Beijing,Rhythmic Gymnastics,Gold
Darya Mikhaylovna Shmelyova,F,21.0,164.0,64.0,23.8,Russia,2016,Summer,Rio de Janeiro,Cycling,Silver
Simon Shnapir,M,26.0,193.0,86.0,23.09,United States of America,2014,Winter,Sochi,Figure Skating,Bronze
Erik Thomas Shoji,M,26.0,183.0,73.0,21.8,United States of America,2016,Summer,Rio de Janeiro,Volleyball,Bronze
Kawika Shoji,M,28.0,191.0,88.0,24.12,United States of America,2016,Summer,Rio de Janeiro,Volleyball,Bronze
Lindsay Shoop,F,26.0,185.0,79.0,23.08,United States of America,2008,Summer,Beijing,Rowing,Gold
Anna Vladimirovna Shorina,F,21.0,161.0,52.0,20.06,Russia,2004,Summer,Athina,Synchronized Swimming,Gold
Anna Vladimirovna Shorina,F,25.0,161.0,52.0,20.06,Russia,2008,Summer,Beijing,Synchronized Swimming,Gold
Ilya Anatolyevich Shtokalov,M,29.0,185.0,95.0,27.76,Russia,2016,Summer,Rio de Janeiro,Canoeing,Bronze
Ivan Aleksandrovich Shtyl,M,26.0,180.0,86.0,26.54,Russia,2012,Summer,London,Canoeing,Bronze
Yekaterina Yevgenyevna Shumilova,F,27.0,173.0,57.0,19.05,Russia,2014,Winter,Sochi,Biathlon,Silver
Mariya Vladimirovna Shurochkina,F,21.0,164.0,48.0,17.85,Russia,2016,Summer,Rio de Janeiro,Synchronized Swimming,Gold
John Shuster,M,23.0,183.0,95.0,28.37,United States of America,2006,Winter,Torino,Curling,Bronze
Lyubov Andreyevna Shutova,F,33.0,177.0,64.0,20.43,Russia,2016,Summer,Rio de Janeiro,Fencing,Bronze
Aleksey Viktorovich Shved,M,23.0,198.0,86.0,21.94,Russia,2012,Summer,London,Basketball,Bronze
Tetiana Volodymyrivna Shynkarenko,F,25.0,175.0,67.0,21.88,Ukraine,2004,Summer,Athina,Handball,Bronze
Si Tianfeng,M,28.0,181.0,67.0,20.45,China,2012,Summer,London,Athletics,Bronze
Si Yajie,F,17.0,164.0,57.0,21.19,China,2016,Summer,Rio de Janeiro,Diving,Silver
"Sidnei ""Sido"" dos Santos Junior",M,30.0,203.0,98.0,23.78,Brazil,2012,Summer,London,Volleyball,Silver
Alyona Viktorovna Sidko,F,26.0,170.0,63.0,21.8,Russia,2006,Winter,Torino,Cross Country Skiing,Bronze
Mariya Igorevna Sidorova,F,28.0,178.0,65.0,20.52,Russia,2008,Summer,Beijing,Handball,Silver
Olivier Floris Johannes Siegelaar,M,29.0,197.0,100.0,25.77,Netherlands,2016,Summer,Rio de Janeiro,Rowing,Bronze
Sarah Elaine Siegelaar,F,22.0,180.0,74.0,22.84,Netherlands,2004,Summer,Athina,Rowing,Bronze
Sarah Elaine Siegelaar,F,26.0,180.0,74.0,22.84,Netherlands,2008,Summer,Beijing,Rowing,Silver
Lilli Margaretha Sigfridsson,F,38.0,169.0,73.77,25.83,Sweden,2014,Winter,Sochi,Curling,Silver
Alette Hilde Sijbring,F,26.0,174.0,68.0,22.46,Netherlands,2008,Summer,Beijing,Water Polo,Gold
Anton Tarielyevich Sikharulidze,M,25.0,182.0,76.0,22.94,Russia,2002,Winter,Salt Lake City,Figure Skating,Gold
Erik Jakob Silfverberg (Ekstrm-),M,23.0,186.0,91.0,26.3,Sweden,2014,Winter,Sochi,Ice Hockey,Silver
Andrey Aleksandrovich Silnov,M,23.0,198.0,83.0,21.17,Russia,2008,Summer,Beijing,Athletics,Gold
Alex Sandro da Silva,M,23.0,192.0,80.0,21.7,Brazil,2008,Summer,Beijing,Football,Bronze
Erlon de Souza Silva,M,25.0,175.0,78.0,25.47,Brazil,2016,Summer,Rio de Janeiro,Canoeing,Silver
Rafaela Lopes Silva,F,24.0,169.0,57.0,19.96,Brazil,2016,Summer,Rio de Janeiro,Judo,Gold
Thiago Emiliano da Silva,M,23.0,183.0,72.0,21.5,Brazil,2008,Summer,Beijing,Football,Bronze
Thiago Emiliano da Silva,M,27.0,183.0,72.0,21.5,Brazil,2012,Summer,London,Football,Silver
Yarisley Silva Rodrguez,F,25.0,161.0,61.0,23.53,Cuba,2012,Summer,London,Athletics,Silver
Emily Susan Silver,F,22.0,180.0,70.0,21.6,United States of America,2008,Summer,Beijing,Swimming,Silver
Irina Alekseyevna Simagina (-Meleshina),F,22.0,171.0,56.0,19.15,Russia,2004,Summer,Athina,Athletics,Silver
